Label,Cycle,FrameInCycle,Milliseconds,MemoryBytes,GCCollections,Timestamp
Managed + Burst,77,1,1.496,2297581568,0,2025-06-13 13:32:59
Managed + Burst,77,2,1.790,2318561280,0,2025-06-13 13:32:59
Managed + Burst,77,3,2.757,2339540992,0,2025-06-13 13:32:59
Managed + Burst,77,4,1.647,2360520704,0,2025-06-13 13:32:59
Managed + Burst,77,5,1.698,2381500416,0,2025-06-13 13:32:59
Managed + Burst,78,1,1.637,2402480128,0,2025-06-13 13:32:59
Managed + Burst,78,2,13.463,2272428032,1,2025-06-13 13:32:59
Managed + Burst,78,3,1.680,2293407744,0,2025-06-13 13:32:59
Managed + Burst,78,4,1.551,2314387456,0,2025-06-13 13:32:59
Managed + Burst,78,5,1.551,2335367168,0,2025-06-13 13:32:59
Managed + Burst,79,1,1.719,2356346880,0,2025-06-13 13:33:00
Managed + Burst,79,2,1.684,2377326592,0,2025-06-13 13:33:00
Managed + Burst,79,3,1.634,2398306304,0,2025-06-13 13:33:00
Managed + Burst,79,4,2.199,2419286016,0,2025-06-13 13:33:00
Managed + Burst,79,5,2.323,2440265728,0,2025-06-13 13:33:00
Managed + Burst,80,1,26.384,2461261824,0,2025-06-13 13:33:00
Managed + Burst,80,2,37.538,2482274304,0,2025-06-13 13:33:00
Managed + Burst,80,3,15.010,2318630912,1,2025-06-13 13:33:00
Managed + Burst,80,4,1.811,2339610624,0,2025-06-13 13:33:00
Managed + Burst,80,5,1.819,2360590336,0,2025-06-13 13:33:00
Managed + Burst,81,1,1.678,2381570048,0,2025-06-13 13:33:00
Managed + Burst,81,2,1.786,2402549760,0,2025-06-13 13:33:00
Managed + Burst,81,3,1.742,2423529472,0,2025-06-13 13:33:00
Managed + Burst,81,4,1.776,2444509184,0,2025-06-13 13:33:00
Managed + Burst,81,5,2.274,2465488896,0,2025-06-13 13:33:00
Managed + Burst,82,1,2.329,2486468608,0,2025-06-13 13:33:00
Managed + Burst,82,2,12.215,2356416512,1,2025-06-13 13:33:00
Managed + Burst,82,3,1.526,2377396224,0,2025-06-13 13:33:00
Managed + Burst,82,4,1.661,2398375936,0,2025-06-13 13:33:00
Managed + Burst,82,5,1.696,2419355648,0,2025-06-13 13:33:00
Managed + Burst,83,1,1.545,2440335360,0,2025-06-13 13:33:00
Managed + Burst,83,2,1.621,2461315072,0,2025-06-13 13:33:00
Managed + Burst,83,3,1.869,2482294784,0,2025-06-13 13:33:00
Managed + Burst,83,4,2.113,2503274496,0,2025-06-13 13:33:00
Managed + Burst,83,5,2.192,2524254208,0,2025-06-13 13:33:00
Managed + Burst,84,1,11.862,2394202112,1,2025-06-13 13:33:00
Managed + Burst,84,2,1.801,2415181824,0,2025-06-13 13:33:00
Managed + Burst,84,3,1.566,2436161536,0,2025-06-13 13:33:00
Managed + Burst,84,4,1.635,2457141248,0,2025-06-13 13:33:00
Managed + Burst,84,5,1.564,2478120960,0,2025-06-13 13:33:00
Managed + Burst,85,1,1.652,2499100672,0,2025-06-13 13:33:00
Managed + Burst,85,2,1.637,2520080384,0,2025-06-13 13:33:00
Managed + Burst,85,3,2.325,2541060096,0,2025-06-13 13:33:00
Managed + Burst,85,4,2.232,2562039808,0,2025-06-13 13:33:00
Managed + Burst,85,5,11.806,2431987712,1,2025-06-13 13:33:00
Managed + Burst,86,1,1.724,2452967424,0,2025-06-13 13:33:01
Managed + Burst,86,2,1.675,2473947136,0,2025-06-13 13:33:01
Managed + Burst,86,3,1.560,2494926848,0,2025-06-13 13:33:01
Managed + Burst,86,4,1.598,2515906560,0,2025-06-13 13:33:01
Managed + Burst,86,5,1.650,2536886272,0,2025-06-13 13:33:01
Managed + Burst,87,1,1.669,2557865984,0,2025-06-13 13:33:01
Managed + Burst,87,2,1.791,2578845696,0,2025-06-13 13:33:01
Managed + Burst,87,3,1.682,2599825408,0,2025-06-13 13:33:01
Managed + Burst,87,4,11.908,2469773312,1,2025-06-13 13:33:01
Managed + Burst,87,5,1.644,2490753024,0,2025-06-13 13:33:01
Managed + Burst,88,1,1.753,2511732736,0,2025-06-13 13:33:01
Managed + Burst,88,2,1.690,2532712448,0,2025-06-13 13:33:01
Managed + Burst,88,3,1.638,2553692160,0,2025-06-13 13:33:01
Managed + Burst,88,4,1.671,2574671872,0,2025-06-13 13:33:01
Managed + Burst,88,5,1.638,2595651584,0,2025-06-13 13:33:01
Managed + Burst,89,1,2.306,2616631296,0,2025-06-13 13:33:01
Managed + Burst,89,2,2.424,2637611008,0,2025-06-13 13:33:01
Managed + Burst,89,3,10.565,2507558912,1,2025-06-13 13:33:01
Managed + Burst,89,4,1.587,2528538624,0,2025-06-13 13:33:01
Managed + Burst,89,5,1.530,2549518336,0,2025-06-13 13:33:01
Managed + Burst,90,1,1.518,2570498048,0,2025-06-13 13:33:01
Managed + Burst,90,2,1.520,2591477760,0,2025-06-13 13:33:01
Managed + Burst,90,3,1.556,2612457472,0,2025-06-13 13:33:01
Managed + Burst,90,4,1.579,2633437184,0,2025-06-13 13:33:01
Managed + Burst,90,5,1.604,2654416896,0,2025-06-13 13:33:01
Managed + Burst,91,1,1.741,2675396608,0,2025-06-13 13:33:01
Managed + Burst,91,2,28.681,2696396800,0,2025-06-13 13:33:01
Managed + Burst,91,3,26.773,2717405184,0,2025-06-13 13:33:01
Managed + Burst,91,4,12.325,2553749504,1,2025-06-13 13:33:01
Managed + Burst,91,5,2.178,2574729216,0,2025-06-13 13:33:01
Managed + Burst,92,1,2.504,2595708928,0,2025-06-13 13:33:01
Managed + Burst,92,2,1.516,2616688640,0,2025-06-13 13:33:01
Managed + Burst,92,3,1.595,2637668352,0,2025-06-13 13:33:01
Managed + Burst,92,4,1.743,2658648064,0,2025-06-13 13:33:01
Managed + Burst,92,5,1.537,2679627776,0,2025-06-13 13:33:01
Managed + Burst,93,1,1.724,2700607488,0,2025-06-13 13:33:01
Managed + Burst,93,2,1.648,2721587200,0,2025-06-13 13:33:01
Managed + Burst,93,3,1.978,2742566912,0,2025-06-13 13:33:02
Managed + Burst,93,4,11.463,2595733504,1,2025-06-13 13:33:02
Managed + Burst,93,5,1.633,2616713216,0,2025-06-13 13:33:02
Managed + Burst,94,1,1.680,2637692928,0,2025-06-13 13:33:02
Managed + Burst,94,2,1.678,2658672640,0,2025-06-13 13:33:02
Managed + Burst,94,3,1.892,2679652352,0,2025-06-13 13:33:02
Managed + Burst,94,4,1.841,2700632064,0,2025-06-13 13:33:02
Managed + Burst,94,5,1.743,2721611776,0,2025-06-13 13:33:02
Managed + Burst,95,1,1.709,2742591488,0,2025-06-13 13:33:02
Managed + Burst,95,2,1.759,2763571200,0,2025-06-13 13:33:02
Managed + Burst,95,3,1.783,2784550912,0,2025-06-13 13:33:02
Managed + Burst,95,4,11.936,2637717504,1,2025-06-13 13:33:02
Managed + Burst,95,5,1.699,2658697216,0,2025-06-13 13:33:02
Managed + Burst,96,1,1.701,2679676928,0,2025-06-13 13:33:02
Managed + Burst,96,2,1.734,2700656640,0,2025-06-13 13:33:02
Managed + Burst,96,3,2.277,2721636352,0,2025-06-13 13:33:02
Managed + Burst,96,4,2.613,2742616064,0,2025-06-13 13:33:02
Managed + Burst,96,5,2.823,2763595776,0,2025-06-13 13:33:02
Managed + Burst,97,1,1.688,2784575488,0,2025-06-13 13:33:02
Managed + Burst,97,2,1.797,2805555200,0,2025-06-13 13:33:02
Managed + Burst,97,3,1.926,2826534912,0,2025-06-13 13:33:02
Managed + Burst,97,4,11.902,2679701504,1,2025-06-13 13:33:02
Managed + Burst,97,5,1.646,2700681216,0,2025-06-13 13:33:02
Managed + Burst,98,1,1.602,2721660928,0,2025-06-13 13:33:02
Managed + Burst,98,2,1.688,2742640640,0,2025-06-13 13:33:02
Managed + Burst,98,3,2.140,2763620352,0,2025-06-13 13:33:02
Managed + Burst,98,4,1.762,2784600064,0,2025-06-13 13:33:02
Managed + Burst,98,5,1.724,2805579776,0,2025-06-13 13:33:02
Managed + Burst,99,1,1.694,2826559488,0,2025-06-13 13:33:02
Managed + Burst,99,2,1.751,2847539200,0,2025-06-13 13:33:02
Managed + Burst,99,3,2.314,2868518912,0,2025-06-13 13:33:02
Managed + Burst,99,4,12.653,2721685504,1,2025-06-13 13:33:02
Managed + Burst,99,5,1.642,2742665216,0,2025-06-13 13:33:02
Managed + No Burst,0,1,51.264,610586624,0,2025-06-13 13:33:24
Managed + No Burst,0,2,64.516,636551168,0,2025-06-13 13:33:25
Managed + No Burst,0,3,47.946,657629184,0,2025-06-13 13:33:25
Managed + No Burst,0,4,47.341,678608896,0,2025-06-13 13:33:25
Managed + No Burst,0,5,51.356,699588608,0,2025-06-13 13:33:25
Managed + No Burst,1,1,64.317,635514880,1,2025-06-13 13:33:25
Managed + No Burst,1,2,58.037,656494592,0,2025-06-13 13:33:25
Managed + No Burst,1,3,49.700,677474304,0,2025-06-13 13:33:25
Managed + No Burst,1,4,51.305,698454016,0,2025-06-13 13:33:25
Managed + No Burst,1,5,54.670,719433728,0,2025-06-13 13:33:25
Managed + No Burst,2,1,58.110,740413440,0,2025-06-13 13:33:25
Managed + No Burst,2,2,47.196,660705280,0,2025-06-13 13:33:26
Managed + No Burst,2,3,51.698,681684992,0,2025-06-13 13:33:26
Managed + No Burst,2,4,61.881,702664704,0,2025-06-13 13:33:26
Managed + No Burst,2,5,66.950,723644416,0,2025-06-13 13:33:26
Managed + No Burst,3,1,52.872,744624128,0,2025-06-13 13:33:26
Managed + No Burst,3,2,68.382,765603840,0,2025-06-13 13:33:26
Managed + No Burst,3,3,64.041,685895680,1,2025-06-13 13:33:26
Managed + No Burst,3,4,55.535,706875392,0,2025-06-13 13:33:26
Managed + No Burst,3,5,55.054,727855104,0,2025-06-13 13:33:26
Managed + No Burst,4,1,66.274,748834816,0,2025-06-13 13:33:26
Managed + No Burst,4,2,56.229,769814528,0,2025-06-13 13:33:26
Managed + No Burst,4,3,57.868,790794240,0,2025-06-13 13:33:26
Managed + No Burst,4,4,63.773,711086080,1,2025-06-13 13:33:27
Managed + No Burst,4,5,59.667,732065792,0,2025-06-13 13:33:27
Managed + No Burst,5,1,64.579,753045504,0,2025-06-13 13:33:27
Managed + No Burst,5,2,58.650,774025216,0,2025-06-13 13:33:27
Managed + No Burst,5,3,54.168,795004928,0,2025-06-13 13:33:27
Managed + No Burst,5,4,50.552,815984640,0,2025-06-13 13:33:27
Managed + No Burst,5,5,57.447,736276480,1,2025-06-13 13:33:27
Managed + No Burst,6,1,56.830,757256192,0,2025-06-13 13:33:27
Managed + No Burst,6,2,52.361,778235904,0,2025-06-13 13:33:27
Managed + No Burst,6,3,47.365,799215616,0,2025-06-13 13:33:27
Managed + No Burst,6,4,46.905,820199424,0,2025-06-13 13:33:27
Managed + No Burst,6,5,52.761,841179136,0,2025-06-13 13:33:27
Managed + No Burst,7,1,76.819,862179328,0,2025-06-13 13:33:27
Managed + No Burst,7,2,79.220,883187712,0,2025-06-13 13:33:28
Managed + No Burst,7,3,64.849,769556480,1,2025-06-13 13:33:28
Managed + No Burst,7,4,65.342,790536192,0,2025-06-13 13:33:28
Managed + No Burst,7,5,53.463,811515904,0,2025-06-13 13:33:28
Managed + No Burst,8,1,51.620,832495616,0,2025-06-13 13:33:28
Managed + No Burst,8,2,48.055,853475328,0,2025-06-13 13:33:28
Managed + No Burst,8,3,49.588,874455040,0,2025-06-13 13:33:28
Managed + No Burst,8,4,48.808,794746880,0,2025-06-13 13:33:28
Managed + No Burst,8,5,50.179,815726592,0,2025-06-13 13:33:28
Managed + No Burst,9,1,55.129,836706304,0,2025-06-13 13:33:28
Managed + No Burst,9,2,66.522,857686016,0,2025-06-13 13:33:28
Managed + No Burst,9,3,60.007,878665728,0,2025-06-13 13:33:29
Managed + No Burst,9,4,55.851,899645440,0,2025-06-13 13:33:29
Managed + No Burst,9,5,51.791,819937280,0,2025-06-13 13:33:29
Managed + No Burst,10,1,59.783,840916992,0,2025-06-13 13:33:29
Managed + No Burst,10,2,57.098,861896704,0,2025-06-13 13:33:29
Managed + No Burst,10,3,61.350,882876416,0,2025-06-13 13:33:29
Managed + No Burst,10,4,51.393,903856128,0,2025-06-13 13:33:29
Managed + No Burst,10,5,54.925,924835840,0,2025-06-13 13:33:29
Managed + No Burst,11,1,52.240,845127680,0,2025-06-13 13:33:29
Managed + No Burst,11,2,54.619,866107392,0,2025-06-13 13:33:29
Managed + No Burst,11,3,48.505,887087104,0,2025-06-13 13:33:29
Managed + No Burst,11,4,56.443,908066816,0,2025-06-13 13:33:29
Managed + No Burst,11,5,52.628,929046528,0,2025-06-13 13:33:29
Managed + No Burst,12,1,59.335,950026240,0,2025-06-13 13:33:30
Managed + No Burst,12,2,59.486,870318080,1,2025-06-13 13:33:30
Managed + No Burst,12,3,61.431,891297792,0,2025-06-13 13:33:30
Managed + No Burst,12,4,63.457,912277504,0,2025-06-13 13:33:30
Managed + No Burst,12,5,53.037,933257216,0,2025-06-13 13:33:30
Managed + No Burst,13,1,47.982,954245120,0,2025-06-13 13:33:30
Managed + No Burst,13,2,52.659,975224832,0,2025-06-13 13:33:30
Managed + No Burst,13,3,67.395,895516672,1,2025-06-13 13:33:30
Managed + No Burst,13,4,57.683,916496384,0,2025-06-13 13:33:30
Managed + No Burst,13,5,49.821,937476096,0,2025-06-13 13:33:30
Managed + No Burst,14,1,50.041,958455808,0,2025-06-13 13:33:30
Managed + No Burst,14,2,54.808,979435520,0,2025-06-13 13:33:30
Managed + No Burst,14,3,57.839,1000415232,0,2025-06-13 13:33:30
Managed + No Burst,14,4,88.422,1021415424,0,2025-06-13 13:33:31
Managed + No Burst,14,5,81.992,1042423808,0,2025-06-13 13:33:31
Managed + No Burst,15,1,47.123,929058816,0,2025-06-13 13:33:31
Managed + No Burst,15,2,81.398,950038528,0,2025-06-13 13:33:31
Managed + No Burst,15,3,61.479,971018240,0,2025-06-13 13:33:31
Managed + No Burst,15,4,66.452,991997952,0,2025-06-13 13:33:31
Managed + No Burst,15,5,69.662,1012977664,0,2025-06-13 13:33:31
Managed + No Burst,16,1,57.034,1033957376,0,2025-06-13 13:33:31
Managed + No Burst,16,2,47.619,971030528,0,2025-06-13 13:33:31
Managed + No Burst,16,3,48.310,992010240,0,2025-06-13 13:33:31
Managed + No Burst,16,4,66.474,1012989952,0,2025-06-13 13:33:32
Managed + No Burst,16,5,52.709,1033969664,0,2025-06-13 13:33:32
Managed + No Burst,17,1,69.527,1054949376,0,2025-06-13 13:33:32
Managed + No Burst,17,2,56.355,1075929088,0,2025-06-13 13:33:32
Managed + No Burst,17,3,58.565,996220928,0,2025-06-13 13:33:32
Managed + No Burst,17,4,50.772,1017200640,0,2025-06-13 13:33:32
Managed + No Burst,17,5,53.068,1038180352,0,2025-06-13 13:33:32
Managed + No Burst,18,1,51.578,1059160064,0,2025-06-13 13:33:32
Managed + No Burst,18,2,55.212,1080139776,0,2025-06-13 13:33:32
Managed + No Burst,18,3,54.722,1101119488,0,2025-06-13 13:33:32
Managed + No Burst,18,4,61.799,1021411328,1,2025-06-13 13:33:32
Managed + No Burst,18,5,48.424,1042391040,0,2025-06-13 13:33:32
Managed + No Burst,19,1,47.448,1063370752,0,2025-06-13 13:33:32
Managed + No Burst,19,2,52.355,1084350464,0,2025-06-13 13:33:33
Managed + No Burst,19,3,47.249,1105330176,0,2025-06-13 13:33:33
Managed + No Burst,19,4,53.846,1126309888,0,2025-06-13 13:33:33
Managed + No Burst,19,5,56.836,1147289600,0,2025-06-13 13:33:33
Managed + No Burst,20,1,60.961,1067581440,1,2025-06-13 13:33:33
Managed + No Burst,20,2,48.700,1088561152,0,2025-06-13 13:33:33
Managed + No Burst,20,3,49.818,1109540864,0,2025-06-13 13:33:33
Managed + No Burst,20,4,46.891,1130520576,0,2025-06-13 13:33:33
Managed + No Burst,20,5,49.721,1151500288,0,2025-06-13 13:33:33
Managed + No Burst,21,1,51.688,1172480000,0,2025-06-13 13:33:33
Managed + No Burst,21,2,55.619,1193459712,0,2025-06-13 13:33:33
Managed + No Burst,21,3,89.364,1214459904,0,2025-06-13 13:33:33
Managed + No Burst,21,4,82.586,1084379136,1,2025-06-13 13:33:34
Managed + No Burst,21,5,79.556,1105358848,0,2025-06-13 13:33:34
Managed + No Burst,22,1,80.443,1126338560,0,2025-06-13 13:33:34
Managed + No Burst,22,2,51.685,1147318272,0,2025-06-13 13:33:34
Managed + No Burst,22,3,50.259,1168297984,0,2025-06-13 13:33:34
Managed + No Burst,22,4,48.887,1189277696,0,2025-06-13 13:33:34
Managed + No Burst,22,5,47.503,1210257408,0,2025-06-13 13:33:34
Managed + No Burst,23,1,67.653,1113767936,1,2025-06-13 13:33:34
Managed + No Burst,23,2,56.418,1134747648,0,2025-06-13 13:33:34
Managed + No Burst,23,3,51.615,1155727360,0,2025-06-13 13:33:34
Managed + No Burst,23,4,47.191,1176707072,0,2025-06-13 13:33:34
Managed + No Burst,23,5,46.853,1197686784,0,2025-06-13 13:33:34
Managed + No Burst,24,1,62.983,1218666496,0,2025-06-13 13:33:34
Managed + No Burst,24,2,50.917,1239646208,0,2025-06-13 13:33:35
Managed + No Burst,24,3,62.519,1143156736,1,2025-06-13 13:33:35
Managed + No Burst,24,4,49.548,1164136448,0,2025-06-13 13:33:35
Managed + No Burst,24,5,47.109,1185116160,0,2025-06-13 13:33:35
Managed + No Burst,25,1,53.542,1206095872,0,2025-06-13 13:33:35
Managed + No Burst,25,2,49.008,1227075584,0,2025-06-13 13:33:35
Managed + No Burst,25,3,55.455,1248055296,0,2025-06-13 13:33:35
Managed + No Burst,25,4,49.248,1269039104,0,2025-06-13 13:33:35
Managed + No Burst,25,5,63.671,1172566016,1,2025-06-13 13:33:35
Managed + No Burst,26,1,48.005,1193545728,0,2025-06-13 13:33:35
Managed + No Burst,26,2,47.277,1214525440,0,2025-06-13 13:33:35
Managed + No Burst,26,3,52.929,1235505152,0,2025-06-13 13:33:35
Managed + No Burst,26,4,48.121,1256484864,0,2025-06-13 13:33:35
Managed + No Burst,26,5,50.974,1277464576,0,2025-06-13 13:33:35
Managed + No Burst,27,1,48.691,1298444288,0,2025-06-13 13:33:36
Managed + No Burst,27,2,66.758,1201954816,1,2025-06-13 13:33:36
Managed + No Burst,27,3,48.985,1222934528,0,2025-06-13 13:33:36
Managed + No Burst,27,4,51.069,1243914240,0,2025-06-13 13:33:36
Managed + No Burst,27,5,52.216,1264893952,0,2025-06-13 13:33:36
Managed + No Burst,28,1,52.523,1285873664,0,2025-06-13 13:33:36
Managed + No Burst,28,2,52.305,1306853376,0,2025-06-13 13:33:36
Managed + No Burst,28,3,51.140,1327833088,0,2025-06-13 13:33:36
Managed + No Burst,28,4,64.623,1231343616,1,2025-06-13 13:33:36
Managed + No Burst,28,5,49.253,1252323328,0,2025-06-13 13:33:36
Managed + No Burst,29,1,52.361,1273303040,0,2025-06-13 13:33:36
Managed + No Burst,29,2,48.903,1294282752,0,2025-06-13 13:33:36
Managed + No Burst,29,3,53.997,1315262464,0,2025-06-13 13:33:36
Managed + No Burst,29,4,48.744,1336242176,0,2025-06-13 13:33:37
Managed + No Burst,29,5,48.277,1357221888,0,2025-06-13 13:33:37
Managed + No Burst,30,1,72.794,1378222080,0,2025-06-13 13:33:37
Managed + No Burst,30,2,75.466,1399222272,0,2025-06-13 13:33:37
Managed + No Burst,30,3,64.339,1269145600,1,2025-06-13 13:33:37
Managed + No Burst,30,4,47.037,1290125312,0,2025-06-13 13:33:37
Managed + No Burst,30,5,55.122,1311105024,0,2025-06-13 13:33:37
Managed + No Burst,31,1,51.168,1332084736,0,2025-06-13 13:33:37
Managed + No Burst,31,2,48.944,1353064448,0,2025-06-13 13:33:37
Managed + No Burst,31,3,47.091,1374044160,0,2025-06-13 13:33:37
Managed + No Burst,31,4,54.247,1395023872,0,2025-06-13 13:33:37
Managed + No Burst,31,5,61.819,1298534400,1,2025-06-13 13:33:38
Managed + No Burst,32,1,51.270,1319514112,0,2025-06-13 13:33:38
Managed + No Burst,32,2,51.676,1340493824,0,2025-06-13 13:33:38
Managed + No Burst,32,3,65.193,1361473536,0,2025-06-13 13:33:38
Managed + No Burst,32,4,50.228,1382453248,0,2025-06-13 13:33:38
Managed + No Burst,32,5,53.894,1403432960,0,2025-06-13 13:33:38
Managed + No Burst,33,1,48.790,1424412672,0,2025-06-13 13:33:38
Managed + No Burst,33,2,57.114,1327923200,1,2025-06-13 13:33:38
Managed + No Burst,33,3,60.450,1348902912,0,2025-06-13 13:33:38
Managed + No Burst,33,4,48.206,1369882624,0,2025-06-13 13:33:38
Managed + No Burst,33,5,49.713,1390862336,0,2025-06-13 13:33:38
Managed + No Burst,34,1,50.442,1411842048,0,2025-06-13 13:33:38
Managed + No Burst,34,2,55.738,1432821760,0,2025-06-13 13:33:38
Managed + No Burst,34,3,49.437,1453801472,0,2025-06-13 13:33:38
Managed + No Burst,34,4,68.792,1357312000,1,2025-06-13 13:33:39
Managed + No Burst,34,5,54.964,1378291712,0,2025-06-13 13:33:39
Managed + No Burst,35,1,50.032,1399271424,0,2025-06-13 13:33:39
Managed + No Burst,35,2,61.041,1420251136,0,2025-06-13 13:33:39
Managed + No Burst,35,3,53.072,1441230848,0,2025-06-13 13:33:39
Managed + No Burst,35,4,59.389,1462210560,0,2025-06-13 13:33:39
Managed + No Burst,35,5,71.730,1483190272,0,2025-06-13 13:33:39
Managed + No Burst,36,1,63.528,1386700800,1,2025-06-13 13:33:39
Managed + No Burst,36,2,50.602,1407680512,0,2025-06-13 13:33:39
Managed + No Burst,36,3,53.755,1428660224,0,2025-06-13 13:33:39
Managed + No Burst,36,4,62.939,1449639936,0,2025-06-13 13:33:39
Managed + No Burst,36,5,56.118,1470619648,0,2025-06-13 13:33:39
Managed + No Burst,37,1,49.654,1491599360,0,2025-06-13 13:33:39
Managed + No Burst,37,2,53.938,1512579072,0,2025-06-13 13:33:40
Managed + No Burst,37,3,58.838,1416089600,1,2025-06-13 13:33:40
Managed + No Burst,37,4,50.350,1437069312,0,2025-06-13 13:33:40
Managed + No Burst,37,5,57.228,1458049024,0,2025-06-13 13:33:40
Managed + No Burst,38,1,65.813,1479028736,0,2025-06-13 13:33:40
Managed + No Burst,38,2,56.307,1500008448,0,2025-06-13 13:33:40
Managed + No Burst,38,3,50.980,1520988160,0,2025-06-13 13:33:40
Managed + No Burst,38,4,49.585,1541967872,0,2025-06-13 13:33:40
Managed + No Burst,38,5,79.628,1562959872,0,2025-06-13 13:33:40
Managed + No Burst,39,1,78.676,1583976448,0,2025-06-13 13:33:40
Managed + No Burst,39,2,57.817,1453875200,1,2025-06-13 13:33:40
Managed + No Burst,39,3,56.955,1474854912,0,2025-06-13 13:33:41
Managed + No Burst,39,4,47.947,1495834624,0,2025-06-13 13:33:41
Managed + No Burst,39,5,51.771,1516814336,0,2025-06-13 13:33:41
Managed + No Burst,40,1,48.475,1537794048,0,2025-06-13 13:33:41
Managed + No Burst,40,2,54.596,1558773760,0,2025-06-13 13:33:41
Managed + No Burst,40,3,52.336,1579753472,0,2025-06-13 13:33:41
Managed + No Burst,40,4,58.319,1483264000,1,2025-06-13 13:33:41
Managed + No Burst,40,5,48.834,1504243712,0,2025-06-13 13:33:41
Managed + No Burst,41,1,50.074,1525223424,0,2025-06-13 13:33:41
Managed + No Burst,41,2,50.346,1546203136,0,2025-06-13 13:33:41
Managed + No Burst,41,3,51.107,1567182848,0,2025-06-13 13:33:41
Managed + No Burst,41,4,52.267,1588162560,0,2025-06-13 13:33:41
Managed + No Burst,41,5,52.824,1609142272,0,2025-06-13 13:33:41
Managed + No Burst,42,1,65.939,1512652800,1,2025-06-13 13:33:41
Managed + No Burst,42,2,61.043,1533632512,0,2025-06-13 13:33:42
Managed + No Burst,42,3,60.490,1554612224,0,2025-06-13 13:33:42
Managed + No Burst,42,4,59.034,1575591936,0,2025-06-13 13:33:42
Managed + No Burst,42,5,56.414,1596571648,0,2025-06-13 13:33:42
Managed + No Burst,43,1,47.115,1617551360,0,2025-06-13 13:33:42
Managed + No Burst,43,2,48.458,1638531072,0,2025-06-13 13:33:42
Managed + No Burst,43,3,52.158,1659510784,0,2025-06-13 13:33:42
Managed + No Burst,43,4,61.916,1546240000,1,2025-06-13 13:33:42
Managed + No Burst,43,5,62.426,1567219712,0,2025-06-13 13:33:42
Managed + No Burst,44,1,53.667,1588199424,0,2025-06-13 13:33:42
Managed + No Burst,44,2,54.010,1609179136,0,2025-06-13 13:33:42
Managed + No Burst,44,3,47.922,1630158848,0,2025-06-13 13:33:42
Managed + No Burst,44,4,52.614,1651138560,0,2025-06-13 13:33:42
Managed + No Burst,44,5,48.018,1672118272,0,2025-06-13 13:33:43
Managed + No Burst,45,1,53.070,1693097984,0,2025-06-13 13:33:43
Managed + No Burst,45,2,58.167,1579827200,1,2025-06-13 13:33:43
Managed + No Burst,45,3,80.601,1600806912,0,2025-06-13 13:33:43
Managed + No Burst,45,4,48.887,1621786624,0,2025-06-13 13:33:43
Managed + No Burst,45,5,49.879,1642766336,0,2025-06-13 13:33:43
Managed + No Burst,46,1,52.183,1663746048,0,2025-06-13 13:33:43
Managed + No Burst,46,2,49.702,1684725760,0,2025-06-13 13:33:43
Managed + No Burst,46,3,47.565,1705705472,0,2025-06-13 13:33:43
Managed + No Burst,46,4,46.856,1726685184,0,2025-06-13 13:33:43
Managed + No Burst,46,5,61.514,1613414400,1,2025-06-13 13:33:43
Managed + No Burst,47,1,58.685,1634394112,0,2025-06-13 13:33:43
Managed + No Burst,47,2,53.682,1655373824,0,2025-06-13 13:33:43
